risk_type,threshold,accepted_examples,coverage,errors,observed_risk,risk_upper_bound
provenance,0.8396613984379563,137,0.15729047072330654,0,0.0,0.021629316653295025
provenance,0.8397719300068008,136,0.15614236509758897,0,0.0,0.021786610611001893
provenance,0.8400814706186377,135,0.1549942594718714,0,0.0,0.021946208996486485
provenance,0.8403712188850242,134,0.15384615384615385,0,0.0,0.022108162822640925
provenance,0.8406581222206405,133,0.15269804822043628,0,0.0,0.02227252461917391
provenance,0.8445334397833264,132,0.1515499425947187,0,0.0,0.022439348489406666
provenance,0.8446129758079804,131,0.15040183696900114,0,0.0,0.02260869016963998
provenance,0.8447866814958146,130,0.14925373134328357,0,0.0,0.02278060709122924
provenance,0.8449000095433037,129,0.14810562571756603,0,0.0,0.022955158445512647
provenance,0.8450987976072136,128,0.14695752009184845,0,0.0,0.023132405251746743
provenance,0.8456435966205528,127,0.14580941446613088,0,0.0,0.023312410428213085
provenance,0.8457791431204826,126,0.1446613088404133,0,0.0,0.023495238866670053
provenance,0.8464890533600417,125,0.14351320321469574,0,0.0,0.02368095751033484
provenance,0.8474895740763934,124,0.1423650975889782,0,0.0,0.02386963543559245
provenance,0.8498269251677926,123,0.14121699196326062,0,0.0,0.02406134393764123
provenance,0.8519048814071508,122,0.14006888633754305,0,0.0,0.02425615662029787
provenance,0.852791084432423,121,0.13892078071182548,0,0.0,0.024454149490199535
provenance,0.8528676112293285,120,0.1377726750861079,0,0.0,0.024655401055656376
provenance,0.8538799818610269,119,0.13662456946039037,0,0.0,0.024859992430424388
provenance,0.8546531952093492,118,0.1354764638346728,0,0.0,0.025068007442686766
provenance,0.8548075926858985,117,0.13432835820895522,0,0.0,0.025279532749551296
provenance,0.8555973783734577,116,0.13318025258323765,0,0.0,0.025494657957392263
provenance,0.8558588003079829,115,0.13203214695752008,0,0.0,0.025713475748387855
provenance,0.8567052244769551,114,0.13088404133180254,0,0.0,0.02593608201362844
provenance,0.859062587284837,113,0.12973593570608496,0,0.0,0.026162575993197205
provenance,0.8602673393251632,112,0.1285878300803674,0,0.0,0.02639306042365301
provenance,0.8614455775306352,111,0.12743972445464982,0,0.0,0.026627641693375757
provenance,0.8616602522298333,110,0.12629161882893225,0,0.0,0.02686643000626772
provenance,0.8617722428904636,109,0.1251435132032147,0,0.0,0.027109539554339916
provenance,0.8617825116047066,108,0.12399540757749714,0,0.0,0.027357088699751154
provenance,0.8621525771613329,107,0.12284730195177956,0,0.0,0.027609200166909383
provenance,0.8625882165648024,106,0.12169919632606199,0,0.0,0.027866001245290168
provenance,0.8632111788784144,105,0.12055109070034443,0,0.0,0.028127624003676396
provenance,0.863632683959783,104,0.11940298507462686,0,0.0,0.028394205516576565
provenance,0.865850184820651,103,0.1182548794489093,0,0.0,0.02866588810363698
provenance,0.8666911274128914,102,0.11710677382319173,0,0.0,0.028942819582926292
provenance,0.867123317407665,101,0.11595866819747416,0,0.0,0.029225153539039064
provenance,0.8674621904900089,100,0.1148105625717566,0,0.0,0.02951304960703993
provenance,0.8691321024845742,99,0.11366245694603903,0,0.0,0.029806673773350886
provenance,0.8707363956085077,98,0.11251435132032148,0,0.0,0.030106198694773108
provenance,0.8707796522431194,97,0.1113662456946039,0,0.0,0.0304118040369311
provenance,0.8715347822391235,96,0.11021814006888633,0,0.0,0.030723676833532828
provenance,0.8722125358822388,95,0.10907003444316878,0,0.0,0.03104201186795486
provenance,0.8728413389375574,94,0.1079219288174512,0,0.0,0.03136701207878765
provenance,0.8728737452586833,93,0.10677382319173363,0,0.0,0.031698888991114844
provenance,0.8728874601288537,92,0.10562571756601608,0,0.0,0.032037863175451715
provenance,0.872904368651035,91,0.1044776119402985,0,0.0,0.03238416473643444
provenance,0.8733981882532782,90,0.10332950631458095,0,0.0,0.03273803383353457
provenance,0.8746692262028503,89,0.10218140068886337,0,0.0,0.03309972123627414
provenance,0.875565210095969,88,0.1010332950631458,0,0.0,0.033469488916637424
provenance,0.876354095276438,87,0.09988518943742825,0,0.0,0.033847610681619573
provenance,0.8765166744803472,86,0.09873708381171067,0,0.0,0.034234372849120204
provenance,0.8770131139680875,85,0.09758897818599312,0,0.0,0.034630074970687034
provenance,0.8776947854916858,84,0.09644087256027555,0,0.0,0.035035030604942057
provenance,0.8779051741850924,83,0.09529276693455797,0,0.0,0.03544956814588504
provenance,0.8788552021427078,82,0.09414466130884042,0,0.0,0.03587403171067115
provenance,0.8791768859942912,81,0.09299655568312284,0,0.0,0.03630878209190426
provenance,0.8792356398692747,80,0.09184845005740529,0,0.0,0.036754197779982296
provenance,0.8796525760387046,79,0.09070034443168772,0,0.0,0.03721067606158026
provenance,0.8815535243440605,78,0.08955223880597014,0,0.0,0.03767863420096847
provenance,0.8825294805242322,77,0.08840413318025259,0,0.0,0.038158510711545454
provenance,0.8827865380437965,76,0.08725602755453502,0,0.0,0.0386507667257255
provenance,0.8829538571627393,75,0.08610792192881746,0,0.0,0.03915588747217123
provenance,0.8831455210392406,74,0.08495981630309989,0,0.0,0.03967438387031345
provenance,0.8831484941464585,73,0.08381171067738231,0,0.0,0.040206794253165846
provenance,0.8832131079631942,72,0.08266360505166476,0,0.0,0.04075368623063992
provenance,0.883463770601759,71,0.08151549942594719,0,0.0,0.041315658706909474
provenance,0.8839300876792774,70,0.08036739380022963,0,0.0,0.04189334406688858
provenance,0.8839635445287491,69,0.07921928817451206,0,0.0,0.04248741054859369
provenance,0.8841986162904223,68,0.07807118254879448,0,0.0,0.043098564820088364
provenance,0.8846309223078406,67,0.07692307692307693,0,0.0,0.043727554781889444
provenance,0.8850255444564067,66,0.07577497129735936,0,0.0,0.04437517261818429
provenance,0.8858234636795385,65,0.07462686567164178,0,0.0,0.04504225812301352
provenance,0.8872549396395566,64,0.07347876004592423,0,0.0,0.04572970233076245
provenance,0.88743728636522,63,0.07233065442020666,0,0.0,0.04643845148393823
provenance,0.8886375287705717,62,0.0711825487944891,0,0.0,0.04716951137535681
provenance,0.8891826607857709,61,0.07003444316877153,0,0.0,0.04792395210660732
provenance,0.8912760546797445,60,0.06888633754305395,0,0.0,0.04870291331009749
provenance,0.8934302072760656,59,0.0677382319173364,0,0.0,0.04950760988822693
provenance,0.8936827628984757,58,0.06659012629161883,0,0.0,0.0503393383304201
provenance,0.8939002276248994,57,0.06544202066590127,0,0.0,0.05119948367703922
provenance,0.895094849467404,56,0.0642939150401837,0,0.0,0.05208952720877943
provenance,0.8951343108511088,55,0.06314580941446613,0,0.0,0.05301105495125375
provenance,0.8951676860489834,54,0.06199770378874857,0,0.0,0.05396576709737626
provenance,0.8952287208152226,53,0.060849598163030996,0,0.0,0.054955488465177824
provenance,0.8957359243071631,52,0.05970149253731343,0,0.0,0.05598218012623554
provenance,0.8962009779980497,51,0.05855338691159587,0,0.0,0.057047952360442765
provenance,0.8962225512702572,50,0.0574052812858783,0,0.0,0.05815507911697226
provenance,0.8968214995800957,49,0.05625717566016074,0,0.0,0.059306014189697054
provenance,0.8976872683617243,48,0.05510907003444317,0,0.0,0.060503409348894296
provenance,0.8977282107588989,47,0.0539609644087256,0,0.0,0.06175013471082449
provenance,0.898277373464971,46,0.05281285878300804,0,0.0,0.06304930167405447
provenance,0.8991465683943072,45,0.05166475315729047,0,0.0,0.06440428880778348
provenance,0.8994614924592857,44,0.0505166475315729,0,0.0,0.06581877114493394
provenance,0.8998041100334926,43,0.04936854190585534,0,0.0,0.06729675341386783
provenance,0.9036198822455562,42,0.04822043628013777,0,0.0,0.06884260784039488
provenance,0.9039438611817148,41,0.04707233065442021,0,0.0,0.07046111727016406
provenance,0.9060132892788808,40,0.045924225028702644,0,0.0,0.07215752450551455
provenance,0.9061717536869474,39,0.04477611940298507,0,0.0,0.07393758892668655
provenance,0.9061757002859576,38,0.04362801377726751,0,0.0,0.07580765168296455
provenance,0.9064184295385926,37,0.04247990815154994,0,0.0,0.0777747110051379
provenance,0.9082377410313238,36,0.04133180252583238,0,0.0,0.07984650951989439
provenance,0.909275877011691,35,0.040183696900114814,0,0.0,0.08203163585667045
provenance,0.9104718071943972,34,0.03903559127439724,0,0.0,0.08433964335062537
provenance,0.913382529122174,33,0.03788748564867968,0,0.0,0.08678118929147494
provenance,0.9134559161766216,32,0.03673938002296211,0,0.0,0.08936819898626476
provenance,0.9138683976203826,31,0.03559127439724455,0,0.0,0.09211405994732372
provenance,0.9157459903287524,30,0.03444316877152698,0,0.0,0.09503385285530411
provenance,0.915895018854606,29,0.03329506314580941,0,0.0,0.0981446276772957
provenance,0.917077515386229,28,0.03214695752009185,0,0.0,0.10146573557272467
provenance,0.9172834558109426,27,0.030998851894374284,0,0.0,0.10501923017634426
provenance,0.9173932636221332,26,0.029850746268656716,0,0.0,0.1088303557607848
provenance,0.9174859354548456,25,0.02870264064293915,0,0.0,0.11292814500684321
provenance,0.9217689887821224,24,0.027554535017221583,0,0.0,0.11734615615494873
provenance,0.9225463570730098,23,0.02640642939150402,0,0.0,0.12212338890652301
provenance,0.9225698142134044,22,0.02525832376578645,0,0.0,0.12730543165483868
provenance,0.925717884463038,21,0.024110218140068886,0,0.0,0.13294591102652337
provenance,0.934958628532506,20,0.022962112514351322,0,0.0,0.13910834066826516
provenance,0.9366036373423864,19,0.021814006888633754,0,0.0,0.14586850331224344
provenance,0.9432900095883054,18,0.02066590126291619,0,0.0,0.1533175539572782
provenance,0.9434608781718028,17,0.01951779563719862,0,0.0,0.16156611126074005
provenance,0.9467007667818642,15,0.01722158438576349,0,0.0,0.18103627252208462
provenance,0.9494083353404216,14,0.016073478760045924,0,0.0,0.19263617565013527
provenance,0.9499251017171776,13,0.014925373134328358,0,0.0,0.20581666518655062
provenance,0.9499418878273744,12,0.013777267508610792,0,0.0,0.22092219194555582
provenance,0.9499419051098554,11,0.012629161882893225,0,0.0,0.2384041903808526
provenance,0.9500000217591112,10,0.011481056257175661,0,0.0,0.2588655508930522
provenance,0.9500000316762056,9,0.010332950631458095,0,0.0,0.28312883556311347
provenance,0.9500000340743388,8,0.009184845005740528,0,0.0,0.3123439780663678
provenance,0.9500000383690812,7,0.008036739380022962,0,0.0,0.34816365513116077
provenance,0.950000049980452,6,0.006888633754305396,0,0.0,0.39303776899708265
provenance,0.9500001543118008,5,0.0057405281285878304,0,0.0,0.45071972834694096
provenance,0.9500001567725728,4,0.004592422502870264,0,0.0,0.527129195498412
provenance,0.9500001594743396,3,0.003444316877152698,0,0.0,0.6315968501359612
provenance,0.9500002890461788,2,0.002296211251435132,0,0.0,0.776393202250021
provenance,0.9500012922616464,1,0.001148105625717566,0,0.0,0.95
provenance,1.0,0,0.0,0,,1.0
